COMBUSTIBLE,ESTADO,MODELO,FECHA_REGISTRO,CLASIFICACION,CLASE,SERVICIO,MARCA,LINEA,CARROCERIA,CILINDRAJE,ORGANISMO_TRANSITO,MUNICIPIO,DEPARTAMENTO,POTENCIA,EJES
ELECTRICO,ACTIVO,2021,2021-06-09,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SECRETARÍA DE MOVILIDAD DEL MUNICIPIO DE MOSQUERA,MOSQUERA,Cundinamarca,15.0,2.0
ELECTRICO,ACTIVO,2021,2020-11-30,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,STRIA MCPAL TTO CALI,CALI,Valle del Cauca,15.0,2.0
ELECTRICO,ACTIVO,2021,2021-07-12,AUTOMOVIL,CUADRICICLO,Oficial,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SECRETARÍA DE MOVILIDAD DE MANIZALES,MANIZALES,Caldas,15.0,2.0
ELECTRICO,ACTIVO,2021,2021-06-26,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,15.0,2.0
ELECTRICO,ACTIVO,2021,2021-05-31,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,15.0,2.0
ELECTRICO,ACTIVO,2020,2020-12-15,AUTOMOVIL,CAMIONETA,Público,RENAULT,KANGOO ZE,PANEL,0.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,60.0,2.0
ELECTRICO,ACTIVO,2020,2020-12-15,AUTOMOVIL,CAMIONETA,Público,RENAULT,KANGOO ZE,PANEL,0.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,60.0,2.0
ELECTRICO,ACTIVO,2020,2020-12-15,AUTOMOVIL,CAMIONETA,Público,RENAULT,KANGOO ZE,PANEL,0.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,60.0,2.0
ELECTRICO,ACTIVO,2018,2019-04-22,AUTOMOVIL,AUTOMOVIL,Particular,NISSAN,LEAF,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,107.0,2.0
ELECTRICO,ACTIVO,2019,2020-03-09,MOTO,TRICIMOTO,Particular,LIANKE,LK2600AC,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MCPAL DE GINEBRA,GINEBRA,Valle del Cauca,1500.0,2.0
ELECTRICO,ACTIVO,2020,2019-07-26,AUTOMOVIL,AUTOMOVIL,Particular,NISSAN,LEAF,HATCH BACK,0.0,STRIA DE TTOyTTE MCPAL ARMENIA,ARMENIA,Quindio,147.0,2.0
ELECTRICO,ACTIVO,2021,2020-09-01,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN EV 400 GS,WAGON,0.0,STRIA INFR TTOyTTE MCPAL NEIVA,NEIVA,Huila,94.0,2.0
ELECTRICO,ACTIVO,2021,2020-08-26,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN EV 400 GS,WAGON,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,94.0,2.0
ELECTRICO,ACTIVO,2021,2020-12-09,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN EV 400 GS,WAGON,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,94.0,2.0
ELECTRICO,ACTIVO,2021,2020-10-21,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN EV 400 GS,WAGON,0.0,STRIA TTOyTTE MCPAL POPAYAN,POPAYAN,Cauca,94.0,2.0
ELECTRICO,ACTIVO,2021,2021-08-06,AUTOMOVIL,CAMIONETA,Oficial,BYD,YUAN EV 400 GS,WAGON,0.0,DIR DPTAL TTOyTTE SAN ANDRES ISLAS,SAN ANDRES,"Archipielago de San Andres, Providencia",94.0,2.0
ELECTRICO,ACTIVO,2021,2021-08-06,AUTOMOVIL,CAMIONETA,Oficial,BYD,YUAN EV 400 GS,WAGON,0.0,DIR DPTAL TTOyTTE SAN ANDRES ISLAS,SAN ANDRES,"Archipielago de San Andres, Providencia",94.0,2.0
ELECTRICO,ACTIVO,2019,2019-07-12,AUTOMOVIL,AUTOMOVIL,Particular,BYD,E5,SEDAN,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,217.0,2.0
ELECTRICO,ACTIVO,2022,2021-08-12,AUTOMOVIL,CAMIONETA,Público,JAC,HFC1031XXYEV41,FURGON,0.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,147.0,2.0
ELECTRICO,ACTIVO,2022,2021-11-18,AUTOMOVIL,CAMIONETA,Público,JAC,HFC1031XXYEV41,FURGON,0.0,STRIA TTEyMOV CUNDINAMARCA/COTA,COTA,Cundinamarca,147.0,2.0
ELECTRICO,ACTIVO,2020,2021-03-24,AUTOMOVIL,CAMIONETA,Particular,RENAULT,KANGOO ZE,VAN,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,60.0,2.0
ELECTRICO,ACTIVO,2020,2020-07-28,AUTOMOVIL,CAMIONETA,Público,JAC,HFC5049XXEV6H,PANEL,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,161.0,2.0
ELECTRICO,ACTIVO,2022,2021-12-01,MOTO,TRICIMOTO,Particular,BRENSON,CR300,SIN CARROCERIA,0.0,STRIA TTOyTTE MCPAL PRADERA,PRADERA,Valle del Cauca,1.0,2.0
ELECTRICO,ACTIVO,2020,2020-05-11,AUTOMOVIL,AUTOMOVIL,Particular,RENAULT,ZOE,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,108.0,2.0
ELECTRICO,ACTIVO,2022,2021-10-28,AUTOMOVIL,CAMIONETA,Particular,VOLVO,XC40,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,408.0,2.0
ELECTRICO,ACTIVO,2021,2021-12-15,AUTOMOVIL,CUADRICICLO,Particular,ZHIDOU,D2S,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,20.0,2.0
ELECTRICO,ACTIVO,2021,2021-10-12,AUTOMOVIL,CUADRICICLO,Particular,ZHIDOU,D2S,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,20.0,2.0
ELECTRICO,ACTIVO,2021,2021-10-11,AUTOMOVIL,CUADRICICLO,Particular,ZHIDOU,D2S,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,20.0,2.0
ELECTRICO,ACTIVO,2021,2021-10-11,AUTOMOVIL,CUADRICICLO,Particular,ZHIDOU,D2S,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,20.0,2.0
ELECTRICO,ACTIVO,2021,2022-03-24,AUTOMOVIL,CUADRICICLO,Particular,ZHIDOU,D2S,SIN CARROCERIA,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,20.0,2.0
ELECTRICO,ACTIVO,2021,2022-02-01,AUTOMOVIL,CUADRICICLO,Particular,ZHIDOU,D2S,SIN CARROCERIA,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,20.0,2.0
ELECTRICO,ACTIVO,2020,2019-11-28,AUTOMOVIL,BUS,Público,BYD,K9GA,CERRADA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,402.0,2.0
ELECTRICO,ACTIVO,2021,2021-12-30,AUTOMOVIL,AUTOMOVIL,Particular,NISSAN,LEAF,HATCH BACK,0.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,147.0,2.0
ELECTRICO,ACTIVO,2021,2022-04-04,AUTOMOVIL,AUTOMOVIL,Particular,GBM MOTORS,OZARU-E,HATCH BACK,0.0,STRIA TTEyMOV CUNDINAMARCA/COTA,COTA,Cundinamarca,3000.0,2.0
ELECTRICO,ACTIVO,2021,2021-10-27,AUTOMOVIL,CAMIONETA,Público,DONGFENG,DFA5030XXYABEV7,PANEL,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,80.0,2.0
ELECTRICO,ACTIVO,2019,2019-05-10,AUTOMOVIL,CAMIONETA,Público,RENAULT,KANGOO ZE,VAN,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,60.0,2.0
ELECTRICO,ACTIVO,2021,2021-10-27,AUTOMOVIL,CAMIONETA,Público,DONGFENG,DFA5030XXYABEV7,PANEL,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,80.0,2.0
ELECTRICO,ACTIVO,2021,2021-10-27,AUTOMOVIL,CAMIONETA,Público,DONGFENG,DFA5030XXYABEV7,PANEL,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,80.0,2.0
ELECTRICO,ACTIVO,2021,2021-10-27,AUTOMOVIL,CAMIONETA,Público,DONGFENG,DFA5030XXYABEV7,PANEL,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,80.0,2.0
ELECTRICO,ACTIVO,2021,2021-10-27,AUTOMOVIL,CAMIONETA,Público,DONGFENG,DFA5030XXYABEV7,PANEL,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,80.0,2.0
ELECTRICO,ACTIVO,2020,2020-01-31,AUTOMOVIL,AUTOMOVIL,Particular,RENAULT,ZOE,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,92.0,2.0
ELECTRICO,ACTIVO,2020,2019-07-24,AUTOMOVIL,AUTOMOVIL,Particular,RENAULT,ZOE,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,92.0,2.0
ELECTRICO,ACTIVO,2021,2020-05-30,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,15.0,2.0
ELECTRICO,ACTIVO,2021,2020-06-04,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,15.0,2.0
ELECTRICO,ACTIVO,2021,2021-05-24,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,15.0,2.0
ELECTRICO,ACTIVO,2021,2021-06-18,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,15.0,2.0
ELECTRICO,ACTIVO,2021,2020-12-30,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,15.0,2.0
ELECTRICO,ACTIVO,2021,2021-03-26,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,15.0,2.0
ELECTRICO,ACTIVO,2021,2021-06-30,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,15.0,2.0
ELECTRICO,ACTIVO,2021,2021-05-31,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,DIR TTOyTTE BUCARAMANGA,BUCARAMANGA,Santander,15.0,2.0
ELECTRICO,ACTIVO,2021,2021-03-03,MOTOCARRO,MOTOCARRO,Público,HUAIHAI,H5,FURGON,0.0,STRIA TTEyMOV CUNDINAMARCA/COTA,COTA,Cundinamarca,2.0,2.0
ELECTRICO,ACTIVO,2021,2021-03-03,MOTOCARRO,MOTOCARRO,Público,HUAIHAI,H5,FURGON,0.0,STRIA TTEyMOV CUNDINAMARCA/COTA,COTA,Cundinamarca,2.0,2.0
ELECTRICO,ACTIVO,2020,2019-09-10,AUTOMOVIL,AUTOMOVIL,Particular,NISSAN,LEAF,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,147.0,2.0
ELECTRICO,ACTIVO,2020,2019-08-27,AUTOMOVIL,AUTOMOVIL,Particular,NISSAN,LEAF,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,147.0,2.0
ELECTRICO,ACTIVO,2020,2019-08-29,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,15.0,2.0
ELECTRICO,ACTIVO,2020,2019-06-18,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,15.0,2.0
ELECTRICO,ACTIVO,2020,2019-04-22,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,15.0,2.0
ELECTRICO,ACTIVO,2020,2019-04-02,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SECRETARÍA DE MOVILIDAD DE MANIZALES,MANIZALES,Caldas,15.0,2.0
ELECTRICO,ACTIVO,2020,2019-06-14,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,15.0,2.0
ELECTRICO,ACTIVO,2020,2019-08-05,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,15.0,2.0
ELECTRICO,ACTIVO,2020,2019-12-06,AUTOMOVIL,BUS,Público,BYD,K9GA,CERRADA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,402.0,2.0
ELECTRICO,ACTIVO,2020,2019-11-28,AUTOMOVIL,BUS,Público,BYD,K9GA,CERRADA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,402.0,2.0
ELECTRICO,ACTIVO,2020,2019-12-06,AUTOMOVIL,BUS,Público,BYD,K9GA,CERRADA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,402.0,2.0
ELECTRICO,ACTIVO,2020,2019-12-06,AUTOMOVIL,BUS,Público,BYD,K9GA,CERRADA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,402.0,2.0
ELECTRICO,ACTIVO,2020,2019-12-06,AUTOMOVIL,BUS,Público,BYD,K9GA,CERRADA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,402.0,2.0
ELECTRICO,ACTIVO,2020,2019-12-06,AUTOMOVIL,BUS,Público,BYD,K9GA,CERRADA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,402.0,2.0
ELECTRICO,ACTIVO,2020,2019-11-28,AUTOMOVIL,BUS,Público,BYD,K9GA,CERRADA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,402.0,2.0
ELECTRICO,ACTIVO,2020,2019-12-06,AUTOMOVIL,BUS,Público,BYD,K9GA,CERRADA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,402.0,2.0
ELECTRICO,ACTIVO,2020,2019-09-03,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,15.0,2.0
ELECTRICO,ACTIVO,2020,2019-09-18,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,15.0,2.0
ELECTRICO,ACTIVO,2020,2019-12-06,AUTOMOVIL,BUS,Público,BYD,K9GA,CERRADA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,402.0,2.0
ELECTRICO,ACTIVO,2020,2019-11-28,AUTOMOVIL,BUS,Público,BYD,K9GA,CERRADA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,402.0,2.0
ELECTRICO,ACTIVO,2020,2019-12-06,AUTOMOVIL,BUS,Público,BYD,K9GA,CERRADA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,402.0,2.0
ELECTRICO,ACTIVO,2020,2019-12-06,AUTOMOVIL,BUS,Público,BYD,K9GA,CERRADA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,402.0,2.0
ELECTRICO,ACTIVO,2020,2019-12-06,AUTOMOVIL,BUS,Público,BYD,K9GA,CERRADA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,402.0,2.0
ELECTRICO,ACTIVO,2019,2020-06-17,AUTOMOVIL,AUTOMOVIL,Público,BYD,E5,SEDAN,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,217.0,2.0
ELECTRICO,ACTIVO,2019,2021-12-23,AUTOMOVIL,AUTOMOVIL,Público,BYD,E5,SEDAN,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,217.0,2.0
ELECTRICO,ACTIVO,2019,2020-12-14,AUTOMOVIL,AUTOMOVIL,Particular,BYD,E5,SEDAN,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,217.0,2.0
ELECTRICO,ACTIVO,2022,2021-10-25,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,15.0,2.0
ELECTRICO,ACTIVO,2022,2021-09-22,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,15.0,2.0
ELECTRICO,ACTIVO,2022,2021-08-30,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,15.0,2.0
ELECTRICO,ACTIVO,2022,2021-07-19,AUTOMOVIL,AUTOMOVIL,Particular,BYD,E2 300,HATCH BACK,0.0,STRIA TTOyTTE MCPAL VILLAVICENCIO,VILLAVICENCIO,Meta,94.0,2.0
ELECTRICO,ACTIVO,2019,2019-12-18,AUTOMOVIL,AUTOMOVIL,Público,BYD,E5,SEDAN,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,217.0,2.0
ELECTRICO,ACTIVO,2021,2021-05-04,AUTOMOVIL,CUADRICICLO,Particular,ZP,L7,SIN CARROCERIA,0.0,SECRETARIA DE TRANSPORTE Y MOVILIDAD DE ZIPAQUIRA,ZIPAQUIRA,Cundinamarca,3000.0,2.0
ELECTRICO,ACTIVO,2021,2021-12-11,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN EV300,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,94.0,2.0
ELECTRICO,ACTIVO,2020,2020-09-26,AUTOMOVIL,AUTOMOVIL,Particular,BMW,I3S,HATCH BACK,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,181.0,2.0
ELECTRICO,ACTIVO,2020,2021-01-06,MOTO,MOTOCICLETA,Particular,SAIGE,SG800DQT-5//,SIN CARROCERIA,0.0,STRIA TTEyTTO ITAGUI,ITAGUI,Antioquia,800.0,2.0
ELECTRICO,ACTIVO,2020,2020-02-11,AUTOMOVIL,CAMIONETA,Público,RENAULT,KANGOO ZE,VAN,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,60.0,2.0
ELECTRICO,ACTIVO,2020,2020-07-31,AUTOMOVIL,CUADRICICLO,Particular,ORANSH,M2 HIGH SPEED,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,10.0,2.0
ELECTRICO,ACTIVO,2020,2020-07-30,AUTOMOVIL,CUADRICICLO,Particular,ORANSH,M2 HIGH SPEED,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,10.0,2.0
ELECTRICO,ACTIVO,2020,2020-07-31,AUTOMOVIL,CUADRICICLO,Particular,ORANSH,M2 HIGH SPEED,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,10.0,2.0
ELECTRICO,ACTIVO,2020,2020-07-30,AUTOMOVIL,CUADRICICLO,Particular,ORANSH,M2 HIGH SPEED,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,10.0,2.0
ELECTRICO,ACTIVO,2022,2022-03-25,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN EV300,WAGON,0.0,STRIA TTOYTTE MCPAL LA ESTRELLA,LA ESTRELLA,Antioquia,94.0,2.0
ELECTRICO,ACTIVO,2022,2021-09-21,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN EV400,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,94.0,2.0
ELECTRICO,ACTIVO,2022,2021-09-30,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN EV400,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,94.0,2.0
ELECTRICO,ACTIVO,2020,2020-08-04,AUTOMOVIL,CUADRICICLO,Particular,ORANSH,M2 HIGH SPEED,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,10.0,2.0
ELECTRICO,ACTIVO,2020,2020-12-28,AUTOMOVIL,CUADRICICLO,Particular,ORANSH,M2 HIGH SPEED,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,10.0,2.0
ELECTRICO,ACTIVO,2020,2020-12-28,AUTOMOVIL,CUADRICICLO,Particular,ORANSH,M2 HIGH SPEED,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,10.0,2.0
ELECTRICO,ACTIVO,2020,2020-07-31,AUTOMOVIL,CUADRICICLO,Particular,ORANSH,M2 HIGH SPEED,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,10.0,2.0
ELECTRICO,ACTIVO,2020,2020-07-31,AUTOMOVIL,CUADRICICLO,Particular,ORANSH,M2 HIGH SPEED,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,10.0,2.0
ELECTRICO,ACTIVO,2022,2021-09-16,AUTOMOVIL,AUTOMOVIL,Particular,BYD,E2 300,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,94.0,2.0
ELECTRICO,ACTIVO,2022,2022-04-29,AUTOMOVIL,AUTOMOVIL,Particular,BYD,E2 300,HATCH BACK,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,94.0,2.0
ELECTRICO,ACTIVO,2022,2022-04-08,AUTOMOVIL,AUTOMOVIL,Particular,BYD,E2 400,HATCH BACK,0.0,INSTITUTO DE MOVILIDAD DE PEREIRA,PEREIRA,Risaralda,94.0,2.0
ELECTRICO,ACTIVO,2022,2022-01-19,AUTOMOVIL,AUTOMOVIL,Particular,BYD,E3 300,SEDAN,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,94.0,2.0
ELECTRICO,ACTIVO,2022,2022-03-04,AUTOMOVIL,AUTOMOVIL,Particular,BYD,E3 400,SEDAN,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,94.0,2.0
ELECTRICO,ACTIVO,2022,2022-03-30,AUTOMOVIL,AUTOMOVIL,Particular,BYD,E3 400,SEDAN,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,94.0,2.0
ELECTRICO,ACTIVO,2022,2021-12-14,AUTOMOVIL,AUTOMOVIL,Particular,BYD,E3 400,SEDAN,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,94.0,2.0
ELECTRICO,ACTIVO,2022,2021-10-30,AUTOMOVIL,CAMIONETA,Particular,BYD,SONG PRO EV,WAGON,0.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,161.0,2.0
ELECTRICO,ACTIVO,2022,2021-10-04,AUTOMOVIL,CAMIONETA,Particular,BYD,SONG PRO EV,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,161.0,2.0
ELECTRICO,ACTIVO,2022,2021-09-22,AUTOMOVIL,CAMIONETA,Particular,BYD,SONG PRO EV,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,161.0,2.0
ELECTRICO,ACTIVO,2019,2019-12-13,AUTOMOVIL,AUTOMOVIL,Particular,EZ-GO,2 FIVE,COUPE,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,44.0,2.0
ELECTRICO,ACTIVO,2021,2021-03-03,AUTOMOVIL,CUADRICICLO,Particular,ZHIDOU,D2S,SIN CARROCERIA,0.0,STRIA MCPAL TTOyTTE GIRON,GIRON,Santander,20.0,2.0
ELECTRICO,ACTIVO,2021,2020-12-24,AUTOMOVIL,CUADRICICLO,Particular,ZHIDOU,D2S,SIN CARROCERIA,0.0,STRIA TTOyTTE FLORIDA,FLORIDA,Valle del Cauca,20.0,2.0
ELECTRICO,ACTIVO,2021,2021-05-12,AUTOMOVIL,CUADRICICLO,Particular,ZHIDOU,D2S,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,20.0,2.0
ELECTRICO,ACTIVO,2022,2022-04-11,AUTOMOVIL,AUTOMOVIL,Particular,BYD,E3 300,SEDAN,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,94.0,2.0
ELECTRICO,ACTIVO,2022,2022-02-23,AUTOMOVIL,AUTOMOVIL,Particular,BYD,E3 300,SEDAN,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,94.0,2.0
ELECTRICO,ACTIVO,2022,2021-12-23,AUTOMOVIL,CAMIONETA,Público,BYD,YUAN EV400,WAGON,0.0,STRIA TTOyTTE MCPAL VILLAVICENCIO,VILLAVICENCIO,Meta,94.0,2.0
ELECTRICO,ACTIVO,2022,2021-12-24,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN EV400,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,94.0,2.0
ELECTRICO,ACTIVO,2022,2022-02-07,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN EV400,WAGON,0.0,STRIA TTOyTTE MCPAL POPAYAN,POPAYAN,Cauca,94.0,2.0
ELECTRICO,ACTIVO,2022,2022-02-07,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN EV400,WAGON,0.0,STRIA TTOyTTE MCPAL POPAYAN,POPAYAN,Cauca,94.0,2.0
